,p,premium,agent_commission
9334,0.96,5400,2000
9335,0.91,1200,2000
9336,1.0,20100,2000
9337,0.73,9600,2000
9338,0.46,3300,2000
9339,0.94,20100,2000
9340,0.93,5400,2000
9341,0.99,3300,2000
9342,0.95,5400,2000
9343,0.97,5400,2000
9344,0.98,1200,2000
9345,0.93,7500,2000
9346,0.96,5700,2000
9347,0.98,13800,2000
9348,1.0,22200,2000
9349,0.76,9600,2000
9350,1.0,1200,2000
9351,0.88,11700,2000
9352,0.93,9600,2000
9353,1.0,7500,2000
9354,0.9,11700,2000
9355,1.0,5400,2000
9356,0.76,1200,2000
9357,0.52,36900,2000
9358,0.82,18000,2000
9359,0.96,5400,2000
9360,0.93,3300,2000
9361,0.94,11700,2000
9362,0.87,3300,2000
9363,0.97,26400,2000
9364,0.8,1200,2000
9365,1.0,11700,2000
9366,1.0,13800,2000
9367,0.97,7500,2000
9368,0.94,11700,2000
9369,0.96,3300,2000
9370,0.68,13800,2000
9371,1.0,9600,2000
9372,1.0,7500,2000
9373,0.98,3300,2000
9374,1.0,5400,2000
9375,0.99,3300,2000
9376,1.0,24300,2000
9377,0.94,5400,2000
9378,0.88,18000,2000
9379,1.0,1200,2000
9380,1.0,11700,2000
9381,1.0,22200,2000
9382,1.0,3300,2000
9383,0.89,5400,2000
9384,0.97,24300,2000
9385,0.97,9600,2000
9386,0.95,9600,2000
9387,0.91,1200,2000
9388,0.99,18000,2000
9389,0.92,7500,2000
9390,0.91,3300,2000
9391,1.0,51600,2000
9392,1.0,3300,2000
9393,0.73,3300,2000
9394,0.47,9600,2000
9395,0.95,13800,2000
9396,0.5,11700,2000
9397,0.89,5400,2000
9398,0.99,5400,2000
9399,0.81,5400,2000
9400,0.45,3300,2000
9401,0.99,5400,2000
9402,1.0,18000,2000
9403,0.99,9600,2000
9404,1.0,5400,2000
9405,0.9,5700,2000
9406,0.64,9600,2000
9407,1.0,9600,2000
9408,1.0,36900,2000
9409,0.98,9600,2000
9410,0.8,5400,2000
9411,1.0,5400,2000
9412,0.96,5400,2000
9413,0.56,9600,2000
9414,0.99,20100,2000
9415,1.0,15900,2000
9416,1.0,9600,2000
9417,0.72,5700,2000
9418,1.0,5400,2000
9419,0.85,3300,2000
9420,0.89,1200,2000
9421,1.0,7500,2000
9422,0.99,9600,2000
9423,0.9,5700,2000
9424,0.96,3300,2000
9425,0.94,7500,2000
9426,0.86,9600,2000
9427,1.0,3300,2000
9428,1.0,11700,2000
9429,0.94,7500,2000
9430,0.95,5400,2000
9431,0.98,18000,2000
9432,0.91,3300,2000
9433,0.92,13800,2000
9434,1.0,9600,2000
9435,1.0,5400,2000
9436,0.95,13800,2000
9437,1.0,3300,2000
9438,0.98,3300,2000
9439,0.99,3300,2000
9440,1.0,26400,2000
9441,1.0,9600,2000
9442,0.97,22200,2000
9443,1.0,7500,2000
9444,1.0,1200,2000
9445,0.99,9600,2000
9446,0.88,13800,2000
9447,0.93,1200,2000
9448,0.98,32700,2000
9449,0.63,1200,2000
9450,0.97,3300,2000
9451,0.98,3300,2000
9452,0.86,9600,2000
9453,1.0,5700,2000
9454,0.91,3300,2000
9455,0.97,3300,2000
9456,0.99,5400,2000
9457,0.98,7500,2000
9458,0.92,7500,2000
9459,0.96,7500,2000
9460,0.96,11700,2000
9461,1.0,3300,2000
9462,0.99,3300,2000
9463,0.96,5400,2000
9464,0.93,3300,2000
9465,0.99,20100,2000
9466,1.0,9600,2000
9467,1.0,1200,2000
9468,0.98,39000,2000
9469,0.96,5700,2000
9470,0.95,13800,2000
9471,0.92,3300,2000
9472,1.0,3300,2000
9473,0.99,3300,2000
9474,0.96,9600,2000
9475,0.98,11700,2000
9476,1.0,13800,2000
9477,0.75,7500,2000
9478,0.98,3300,2000
9479,1.0,5400,2000
9480,0.98,11700,2000
9481,0.9,22200,2000
9482,0.64,3300,2000
9483,0.98,11700,2000
9484,1.0,9600,2000
9485,0.91,15900,2000
9486,0.93,3300,2000
9487,0.89,7500,2000
9488,0.88,24300,2000
9489,0.97,9600,2000
9490,0.98,1200,2000
9491,1.0,1200,2000
9492,0.85,1200,2000
9493,0.74,3300,2000
9494,0.94,5700,2000
9495,0.96,7500,2000
9496,0.9,5400,2000
9497,0.93,5700,2000
9498,0.97,18000,2000
9499,1.0,13800,2000
9500,0.97,9600,2000
9501,0.98,5400,2000
9502,1.0,9600,2000
9503,0.99,15900,2000
9504,0.97,9600,2000
9505,0.99,9600,2000
9506,0.95,11700,2000
9507,0.96,3300,2000
9508,0.97,32700,2000
9509,1.0,15900,2000
9510,0.93,1200,2000
9511,0.99,5400,2000
9512,0.96,5400,2000
9513,0.96,11700,2000
9514,0.51,11700,2000
9515,0.91,7500,2000
9516,0.84,7500,2000
9517,0.96,43200,2000
9518,0.98,15900,2000
9519,0.89,5400,2000
9520,0.86,5700,2000
9521,0.6,5700,2000
9522,0.99,51600,2000
9523,0.98,5700,2000
9524,0.99,7500,2000
9525,0.94,1200,2000
9526,0.9,18000,2000
9527,0.92,5400,2000
9528,1.0,26400,2000
9529,0.95,3300,2000
9530,1.0,9600,2000
9531,0.89,5400,2000
9532,0.93,3300,2000
9533,1.0,5400,2000
9534,0.99,3300,2000
9535,0.91,26400,2000
9536,1.0,13800,2000
9537,0.99,5400,2000
9538,0.98,13800,2000
9539,1.0,5400,2000
9540,0.99,3300,2000
9541,0.96,11700,2000
9542,0.95,3300,2000
9543,0.99,18000,2000
9544,1.0,32700,2000
9545,1.0,24300,2000
9546,1.0,3300,2000
9547,0.99,11700,2000
9548,1.0,9600,2000
9549,1.0,15900,2000
9550,0.34,3300,2000
9551,0.94,7500,2000
9552,1.0,1200,2000
9553,0.97,5400,2000
9554,0.99,3300,2000
9555,0.9,9600,2000
9556,0.77,5400,2000
9557,0.96,18000,2000
9558,0.91,13800,2000
9559,0.99,22200,2000
9560,0.97,5400,2000
9561,0.94,7500,2000
9562,0.99,22200,2000
9563,0.98,9600,2000
9564,0.95,3300,2000
9565,0.99,3300,2000
9566,0.98,5400,2000
9567,0.94,7500,2000
9568,1.0,22200,2000
9569,1.0,1200,2000
9570,1.0,26400,2000
9571,0.94,32700,2000
9572,0.99,13800,2000
9573,0.97,7500,2000
9574,0.52,3300,2000
9575,0.95,5400,2000
9576,0.48,13800,2000
9577,0.98,15900,2000
9578,0.98,28500,2000
9579,0.99,13800,2000
9580,0.96,3300,2000
9581,0.98,3300,2000
9582,1.0,11700,2000
9583,0.98,5700,2000
9584,0.99,5400,2000
9585,0.91,7500,2000
9586,0.98,34800,2000
9587,0.96,7500,2000
9588,0.69,26400,2000
9589,0.99,7500,2000
9590,0.9,3300,2000
9591,0.98,7500,2000
9592,0.9,5400,2000
9593,0.97,7500,2000
9594,0.99,11700,2000
9595,0.99,26400,2000
9596,0.55,1200,2000
9597,0.97,3300,2000
9598,0.42,11700,2000
9599,0.99,7500,2000
9600,0.99,11700,2000
9601,0.99,7500,2000
9602,0.95,1200,2000
9603,0.93,5400,2000
9604,0.99,13800,2000
9605,0.95,3300,2000
9606,0.99,26400,2000
9607,0.99,3300,2000
9608,0.89,11700,2000
9609,0.86,7500,2000
9610,0.99,13800,2000
9611,0.98,7500,2000
9612,0.75,5700,2000
9613,1.0,11700,2000
9614,0.94,1200,2000
9615,0.9,5400,2000
9616,0.99,3300,2000
9617,0.92,11700,2000
9618,1.0,5400,2000
9619,0.98,13800,2000
9620,0.99,13800,2000
9621,0.99,18000,2000
9622,0.99,5700,2000
9623,1.0,9600,2000
9624,0.92,5400,2000
9625,1.0,45300,2000
9626,0.93,9600,2000
9627,0.99,5400,2000
9628,0.99,5400,2000
9629,1.0,1200,2000
9630,0.84,28500,2000
9631,1.0,36900,2000
9632,0.98,9600,2000
9633,0.98,13800,2000
9634,0.96,9600,2000
9635,0.99,3300,2000
9636,0.9,1200,2000
9637,0.95,1200,2000
9638,0.89,9600,2000
9639,0.99,34800,2000
9640,1.0,22200,2000
9641,0.99,3300,2000
9642,0.98,15900,2000
9643,1.0,26400,2000
9644,0.96,13800,2000
9645,0.99,5400,2000
9646,0.99,11700,2000
9647,0.99,3300,2000
9648,1.0,7500,2000
9649,1.0,13800,2000
9650,0.86,9600,2000
9651,0.98,26400,2000
9652,0.96,5400,2000
9653,1.0,18000,2000
9654,0.94,7500,2000
9655,0.97,3300,2000
9656,0.89,3300,2000
9657,0.89,9600,2000
9658,0.86,5400,2000
9659,0.95,9600,2000
9660,0.98,26400,2000
9661,1.0,32700,2000
9662,1.0,18000,2000
9663,0.97,5400,2000
9664,1.0,13800,2000
9665,1.0,7500,2000
9666,0.93,5700,2000
9667,0.94,7500,2000
9668,0.9,18000,2000
9669,0.96,11700,2000
9670,0.99,7500,2000
9671,0.99,9600,2000
9672,1.0,18000,2000
9673,0.94,5400,2000
9674,1.0,7500,2000
9675,0.38,13800,2000
9676,0.34,3300,2000
9677,0.97,3300,2000
9678,0.97,7500,2000
9679,1.0,1200,2000
9680,0.96,11700,2000
9681,0.66,3300,2000
9682,0.97,11700,2000
9683,1.0,5400,2000
9684,1.0,11700,2000
9685,0.62,1200,2000
9686,0.34,3300,2000
9687,1.0,5400,2000
9688,0.92,11700,2000
9689,0.96,7500,2000
9690,0.97,5700,2000
9691,1.0,1200,2000
9692,1.0,9600,2000
9693,1.0,5400,2000
9694,0.99,1200,2000
9695,1.0,13800,2000
9696,0.99,32700,2000
9697,0.92,7500,2000
9698,0.98,3300,2000
9699,0.96,41100,2000
9700,0.8,9600,2000
9701,0.69,1200,2000
9702,0.95,11700,2000
9703,0.97,3300,2000
9704,0.99,5400,2000
9705,0.95,7500,2000
9706,1.0,3300,2000
9707,0.93,5400,2000
9708,0.93,1200,2000
9709,0.99,43200,2000
9710,0.95,9600,2000
9711,1.0,5400,2000
9712,1.0,5400,2000
9713,1.0,5700,2000
9714,0.99,1200,2000
9715,0.92,9600,2000
9716,0.98,5400,2000
9717,0.92,3300,2000
9718,0.92,11700,2000
9719,1.0,1200,2000
9720,0.94,13800,2000
9721,0.8,3300,2000
9722,0.98,9600,2000
9723,0.99,20100,2000
9724,1.0,7500,2000
9725,1.0,3300,2000
9726,0.96,9600,2000
9727,0.81,7500,2000
9728,0.99,15900,2000
9729,0.97,3300,2000
9730,0.97,5400,2000
9731,1.0,32700,2000
9732,1.0,7500,2000
9733,1.0,9600,2000
9734,0.94,11700,2000
9735,1.0,7500,2000
9736,0.99,5400,2000
9737,1.0,9600,2000
9738,1.0,20100,2000
9739,0.82,15900,2000
9740,0.94,1200,2000
9741,0.99,3300,2000
9742,1.0,24300,2000
9743,1.0,7500,2000
9744,0.98,5400,2000
9745,1.0,1200,2000
9746,0.9,3300,2000
9747,0.78,1200,2000
9748,0.95,9600,2000
9749,0.95,11700,2000
9750,1.0,5400,2000
9751,0.97,45300,2000
9752,1.0,9600,2000
9753,0.99,11700,2000
9754,0.97,3300,2000
9755,0.95,5400,2000
9756,1.0,3300,2000
9757,0.91,15900,2000
9758,0.88,13800,2000
9759,0.91,3300,2000
9760,1.0,9600,2000
9761,0.98,18000,2000
9762,1.0,18000,2000
9763,1.0,1200,2000
9764,0.67,3300,2000
9765,0.85,5400,2000
9766,0.86,24300,2000
9767,0.98,3300,2000
9768,0.96,7500,2000
9769,0.94,5400,2000
9770,1.0,9600,2000
9771,0.98,3300,2000
9772,0.99,3300,2000
9773,0.99,5400,2000
9774,1.0,7500,2000
9775,0.99,5400,2000
9776,0.85,7500,2000
9777,0.99,11700,2000
9778,1.0,11700,2000
9779,1.0,11700,2000
9780,0.95,9600,2000
9781,0.76,22200,2000
9782,0.38,5400,2000
9783,0.97,3300,2000
9784,1.0,32700,2000
9785,0.99,41100,2000
9786,1.0,7500,2000
9787,0.98,9600,2000
9788,0.97,11700,2000
9789,0.96,13800,2000
9790,0.62,3300,2000
9791,1.0,3300,2000
9792,1.0,1200,2000
9793,1.0,26400,2000
9794,0.95,11700,2000
9795,0.5,9600,2000
9796,0.96,3300,2000
9797,0.98,9600,2000
9798,1.0,13800,2000
9799,0.96,15900,2000
9800,1.0,1200,2000
9801,0.92,3300,2000
9802,0.99,30600,2000
9803,0.97,3300,2000
9804,0.97,3300,2000
9805,0.98,11700,2000
9806,1.0,1200,2000
9807,1.0,24300,2000
9808,0.23,5700,2000
9809,0.92,9600,2000
9810,1.0,13800,2000
9811,1.0,18000,2000
9812,1.0,7500,2000
9813,0.98,11700,2000
9814,0.94,13800,2000
9815,0.77,15900,2000
9816,0.77,5700,2000
9817,0.99,5400,2000
9818,0.88,13800,2000
9819,1.0,5400,2000
9820,0.92,3300,2000
9821,1.0,5400,2000
9822,0.99,30600,2000
9823,1.0,7500,2000
9824,0.96,20100,2000
9825,0.86,1200,2000
9826,0.99,3300,2000
9827,0.98,7500,2000
9828,0.9,7500,2000
9829,0.98,30600,2000
9830,1.0,1200,2000
9831,1.0,22200,2000
9832,0.85,11700,2000
9833,0.86,5400,2000
9834,0.82,3300,2000
9835,1.0,26400,2000
9836,0.99,11700,2000
9837,0.94,5400,2000
9838,0.87,3300,2000
9839,0.81,9600,2000
9840,0.86,7500,2000
9841,1.0,13800,2000
9842,0.91,13800,2000
9843,0.97,5400,2000
9844,0.98,45300,2000
9845,0.94,5400,2000
9846,0.93,5700,2000
9847,1.0,5400,2000
9848,0.99,1200,2000
9849,0.99,13800,2000
9850,1.0,5400,2000
9851,0.95,7500,2000
9852,1.0,7500,2000
9853,0.88,11700,2000
9854,1.0,13800,2000
9855,1.0,7500,2000
9856,0.87,7500,2000
9857,0.95,3300,2000
9858,1.0,3300,2000
9859,1.0,13800,2000
9860,0.65,5400,2000
9861,0.86,9600,2000
9862,0.91,3300,2000
9863,0.82,3300,2000
9864,0.94,22200,2000
9865,0.95,3300,2000
9866,1.0,5400,2000
9867,1.0,3300,2000
9868,1.0,7500,2000
9869,0.99,1200,2000
9870,1.0,11700,2000
9871,1.0,5400,2000
9872,0.98,11700,2000
9873,1.0,5400,2000
9874,0.92,5400,2000
9875,1.0,11700,2000
9876,0.99,13800,2000
9877,0.99,7500,2000
9878,1.0,11700,2000
9879,0.9,34800,2000
9880,0.93,32700,2000
9881,0.96,3300,2000
9882,0.99,9600,2000
9883,1.0,20100,2000
9884,0.92,20100,2000
9885,1.0,9600,2000
9886,0.78,1200,2000
9887,0.99,9600,2000
9888,0.97,5700,2000
9889,0.99,7500,2000
9890,1.0,24300,2000
9891,0.99,7500,2000
9892,0.97,11700,2000
9893,0.8,18000,2000
9894,0.96,3300,2000
9895,0.94,9600,2000
9896,0.98,3300,2000
9897,0.84,7500,2000
9898,0.99,11700,2000
9899,0.99,5400,2000
9900,1.0,18000,2000
9901,0.8,9600,2000
9902,0.8,7500,2000
9903,1.0,7500,2000
9904,1.0,39000,2000
9905,0.65,3300,2000
9906,0.74,3300,2000
9907,0.99,15900,2000
9908,1.0,3300,2000
9909,0.99,24300,2000
9910,0.99,5400,2000
9911,1.0,28500,2000
9912,1.0,7500,2000
9913,0.99,9600,2000
9914,0.98,15900,2000
9915,0.94,15900,2000
9916,0.97,13800,2000
9917,0.99,24300,2000
9918,1.0,1200,2000
9919,1.0,5400,2000
9920,0.89,22200,2000
9921,0.97,3300,2000
9922,1.0,20100,2000
9923,0.87,3300,2000
9924,0.99,20100,2000
9925,1.0,7500,2000
9926,1.0,5400,2000
9927,0.98,3300,2000
9928,0.83,1200,2000
9929,0.39,11700,2000
9930,1.0,5400,2000
9931,0.96,11700,2000
9932,0.65,9600,2000
9933,0.24,1200,2000
9934,0.99,5400,2000
9935,0.92,9600,2000
9936,1.0,18000,2000
9937,0.98,1200,2000
9938,1.0,5400,2000
9939,0.99,24300,2000
9940,1.0,11700,2000
9941,0.99,11700,2000
9942,0.97,3300,2000
9943,0.72,3300,2000
9944,1.0,18000,2000
9945,0.8,13800,2000
9946,0.98,1200,2000
9947,0.88,9600,2000
9948,0.95,18000,2000
9949,0.99,18000,2000
9950,0.99,32700,2000
9951,1.0,7500,2000
9952,0.92,5700,2000
9953,0.96,1200,2000
9954,1.0,7500,2000
9955,1.0,5400,2000
9956,0.99,3300,2000
9957,1.0,13800,2000
9958,0.93,3300,2000
9959,0.94,13800,2000
9960,1.0,9600,2000
9961,0.92,7500,2000
9962,1.0,5400,2000
9963,0.82,1200,2000
9964,0.9,9600,2000
9965,0.63,30600,2000
9966,0.82,1200,2000
9967,1.0,18000,2000
9968,0.94,7500,2000
9969,0.99,13800,2000
9970,0.97,28500,2000
9971,0.99,26400,2000
9972,0.98,7500,2000
9973,1.0,3300,2000
9974,0.89,3300,2000
9975,0.99,5400,2000
9976,0.91,11700,2000
9977,1.0,11700,2000
9978,0.88,1200,2000
9979,0.93,15900,2000
9980,0.96,1200,2000
9981,0.97,11700,2000
9982,0.99,11700,2000
9983,0.96,5400,2000
9984,0.85,13800,2000
9985,0.99,26400,2000
9986,0.97,41100,2000
9987,1.0,13800,2000
9988,1.0,26400,2000
9989,1.0,1200,2000
9990,0.99,1200,2000
9991,0.88,22200,2000
9992,1.0,7500,2000
9993,0.95,5400,2000
9994,1.0,22200,2000
9995,1.0,26400,2000
9996,1.0,9600,2000
9997,0.96,9600,2000
9998,0.94,24300,2000
9999,0.95,7500,2000
10000,0.47,5700,2000
10001,0.92,11700,2000
10002,1.0,3300,2000
10003,0.74,11700,2000
10004,0.51,22200,2000
10005,1.0,9600,2000
10006,0.98,7500,2000
10007,1.0,5400,2000
10008,0.96,7500,2000
10009,1.0,5400,2000
10010,0.66,9600,2000
10011,1.0,1200,2000
10012,0.99,5400,2000
10013,0.99,13800,2000
10014,0.94,1200,2000
10015,0.95,13800,2000
10016,0.98,3300,2000
10017,0.92,5400,2000
10018,0.94,20100,2000
10019,1.0,7500,2000
10020,0.67,15900,2000
10021,0.9,15900,2000
10022,0.99,9600,2000
10023,1.0,7500,2000
10024,0.93,5400,2000
10025,0.97,3300,2000
10026,1.0,3300,2000
10027,0.99,5400,2000
10028,1.0,15900,2000
10029,0.83,5400,2000
10030,1.0,30600,2000
10031,0.9,5400,2000
10032,0.99,9600,2000
10033,0.9,18000,2000
10034,0.95,9600,2000
10035,0.76,9600,2000
10036,0.97,1200,2000
10037,0.95,11700,2000
10038,0.93,1200,2000
10039,0.84,9600,2000
10040,0.89,9600,2000
10041,1.0,5700,2000
10042,0.99,18000,2000
10043,0.97,5400,2000
10044,0.99,3300,2000
10045,1.0,9600,2000
10046,1.0,41100,2000
10047,0.98,45300,2000
10048,0.8,20100,2000
10049,1.0,11700,2000
10050,0.97,5400,2000
10051,0.98,13800,2000
10052,1.0,7500,2000
10053,0.99,24300,2000
10054,0.96,5400,2000
10055,0.98,20100,2000
10056,1.0,5400,2000
10057,0.97,5400,2000
10058,0.95,22200,2000
10059,1.0,3300,2000
10060,0.97,11700,2000
10061,0.99,9600,2000
10062,1.0,5400,2000
10063,0.95,1200,2000
10064,0.99,20100,2000
10065,0.99,1200,2000
10066,1.0,22200,2000
10067,0.8,7500,2000
10068,0.94,5400,2000
10069,0.99,9600,2000
10070,1.0,1200,2000
10071,1.0,5400,2000
10072,1.0,3300,2000
10073,0.97,5400,2000
10074,1.0,18000,2000
10075,0.84,30600,2000
10076,1.0,1200,2000
10077,0.92,13800,2000
10078,0.99,7500,2000
10079,0.95,7500,2000
10080,0.92,18000,2000
10081,0.98,5400,2000
10082,0.86,7500,2000
10083,1.0,1200,2000
10084,0.96,1200,2000
10085,0.8,5400,2000
10086,0.58,5400,2000
10087,0.85,11700,2000
10088,0.99,20100,2000
10089,0.96,7500,2000
10090,0.95,7500,2000
10091,0.91,5700,2000
10092,0.75,3300,2000
10093,1.0,18000,2000
10094,0.99,13800,2000
10095,1.0,9600,2000
10096,0.99,5700,2000
10097,0.96,13800,2000
10098,1.0,18000,2000
10099,1.0,13800,2000
10100,0.73,20100,2000
10101,0.95,5400,2000
10102,0.68,3300,2000
10103,0.94,20100,2000
10104,0.97,9600,2000
10105,0.95,5700,2000
10106,1.0,7500,2000
10107,0.97,7500,2000
10108,0.99,3300,2000
10109,0.99,3300,2000
10110,1.0,39000,2000
10111,1.0,7500,2000
10112,0.83,5700,2000
10113,0.76,13800,2000
10114,0.99,22200,2000
10115,0.97,5400,2000
10116,0.9,1200,2000
10117,0.92,3300,2000
10118,0.95,1200,2000
10119,0.92,1200,2000
10120,0.99,11700,2000
10121,0.92,3300,2000
10122,0.93,1200,2000
10123,0.96,28500,2000
10124,0.66,22200,2000
10125,0.97,1200,2000
10126,0.99,7500,2000
10127,0.98,5400,2000
10128,0.91,15900,2000
10129,1.0,24300,2000
10130,0.97,1200,2000
10131,0.93,41100,2000
10132,0.99,7500,2000
10133,0.79,1200,2000
10134,0.63,1200,2000
10135,0.95,3300,2000
10136,0.97,3300,2000
10137,1.0,18000,2000
10138,0.82,5400,2000
10139,0.94,7500,2000
10140,0.99,7500,2000
10141,0.93,3300,2000
10142,0.97,7500,2000
10143,0.46,11700,2000
10144,1.0,3300,2000
10145,1.0,3300,2000
10146,0.99,5400,2000
10147,0.99,11700,2000
10148,0.89,5400,2000
10149,0.9,13800,2000
10150,0.99,9600,2000
10151,1.0,22200,2000
10152,0.91,32700,2000
10153,0.93,5400,2000
10154,0.96,9600,2000
10155,0.76,3300,2000
10156,0.96,3300,2000
10157,0.99,3300,2000
10158,0.97,7500,2000
10159,0.87,1200,2000
10160,0.98,15900,2000
10161,0.63,1200,2000
10162,0.79,15900,2000
10163,0.96,18000,2000
10164,0.99,13800,2000
10165,0.96,32700,2000
10166,0.97,11700,2000
10167,0.99,13800,2000
10168,0.96,7500,2000
10169,0.99,9600,2000
10170,0.99,7500,2000
10171,0.95,20100,2000
10172,0.91,7500,2000
10173,0.97,5700,2000
10174,1.0,20100,2000
10175,0.98,11700,2000
10176,0.99,7500,2000
10177,0.82,3300,2000
10178,0.98,1200,2000
10179,0.95,1200,2000
10180,0.98,5700,2000
10181,0.99,9600,2000
10182,0.75,24300,2000
10183,1.0,15900,2000
10184,1.0,13800,2000
10185,0.92,5400,2000
10186,0.88,1200,2000
10187,1.0,7500,2000
10188,0.97,13800,2000
10189,0.99,22200,2000
10190,0.98,5400,2000
10191,0.97,32700,2000
10192,0.98,5400,2000
10193,1.0,5400,2000
10194,1.0,5400,2000
10195,1.0,9600,2000
10196,0.78,5700,2000
10197,0.98,18000,2000
10198,0.97,13800,2000
10199,1.0,7500,2000
10200,0.99,5400,2000
10201,1.0,3300,2000
10202,1.0,9600,2000
10203,0.97,7500,2000
10204,0.79,7500,2000
10205,0.84,5400,2000
10206,0.97,3300,2000
10207,0.79,1200,2000
10208,0.99,7500,2000
10209,0.93,7500,2000
10210,0.99,7500,2000
10211,0.84,20100,2000
10212,0.76,3300,2000
10213,1.0,7500,2000
10214,0.97,3300,2000
10215,0.97,11700,2000
10216,0.82,15900,2000
10217,0.99,5700,2000
10218,1.0,3300,2000
10219,0.91,5400,2000
10220,0.99,1200,2000
10221,0.99,39000,2000
10222,0.89,20100,2000
10223,1.0,20100,2000
10224,0.93,41100,2000
10225,0.91,24300,2000
10226,0.89,18000,2000
10227,0.84,7500,2000
10228,0.97,3300,2000
10229,0.98,5400,2000
10230,0.94,5700,2000
10231,0.66,5400,2000
10232,0.98,5400,2000
10233,0.95,1200,2000
10234,1.0,24300,2000
10235,0.95,7500,2000
10236,1.0,11700,2000
10237,0.98,20100,2000
10238,0.74,1200,2000
10239,0.99,20100,2000
10240,0.98,7500,2000
10241,0.96,1200,2000
10242,0.82,3300,2000
10243,1.0,13800,2000
10244,0.51,5400,2000
10245,0.98,13800,2000
10246,1.0,20100,2000
10247,0.95,9600,2000
10248,0.97,1200,2000
10249,0.99,7500,2000
10250,0.84,9600,2000
10251,1.0,7500,2000
10252,0.99,11700,2000
10253,0.92,5700,2000
10254,0.98,22200,2000
10255,0.88,1200,2000
10256,1.0,20100,2000
10257,1.0,22200,2000
10258,0.98,3300,2000
10259,0.95,5400,2000
10260,0.8,3300,2000
10261,1.0,3300,2000
10262,1.0,15900,2000
10263,0.98,1200,2000
10264,0.99,28500,2000
10265,0.99,5400,2000
10266,1.0,13800,2000
10267,1.0,9600,2000
10268,0.99,7500,2000
10269,0.96,13800,2000
10270,0.98,13800,2000
10271,0.79,13800,2000
10272,0.99,30600,2000
10273,1.0,1200,2000
10274,1.0,13800,2000
10275,1.0,3300,2000
10276,0.34,1200,2000
10277,0.99,1200,2000
10278,1.0,13800,2000
10279,0.91,15900,2000
10280,1.0,5400,2000
10281,0.96,1200,2000
10282,0.99,7500,2000
10283,0.98,7500,2000
10284,0.97,11700,2000
10285,0.98,3300,2000
10286,0.73,5400,2000
10287,1.0,5400,2000
10288,0.96,3300,2000
10289,0.97,11700,2000
10290,0.49,5700,2000
10291,0.94,7500,2000
10292,1.0,13800,2000
10293,0.91,3300,2000
10294,0.99,1200,2000
10295,1.0,9600,2000
10296,0.88,3300,2000
10297,0.92,9600,2000
10298,0.97,36900,2000
10299,0.99,9600,2000
10300,1.0,20100,2000
10301,0.93,60000,2000
10302,0.68,1200,2000
10303,0.91,3300,2000
10304,0.86,11700,2000
10305,0.9,34800,2000
10306,0.97,24300,2000
10307,1.0,28500,2000
10308,0.99,3300,2000
10309,0.85,9600,2000
10310,0.97,7500,2000
10311,0.8,5700,2000
10312,0.98,20100,2000
10313,0.97,20100,2000
10314,0.97,13800,2000
10315,0.78,9600,2000
10316,0.99,13800,2000
10317,0.9,13800,2000
10318,0.76,9600,2000
10319,0.95,13800,2000
10320,1.0,13800,2000
10321,1.0,13800,2000
10322,1.0,7500,2000
10323,0.91,7500,2000
10324,0.94,9600,2000
10325,1.0,1200,2000
10326,0.99,9600,2000
10327,0.77,1200,2000
10328,1.0,5400,2000
10329,0.87,7500,2000
10330,1.0,9600,2000
10331,0.47,1200,2000
10332,1.0,1200,2000
10333,0.83,7500,2000
10334,0.93,5400,2000
10335,1.0,1200,2000
10336,0.82,5400,2000
10337,0.94,5400,2000
10338,0.95,1200,2000
10339,0.98,3300,2000
10340,0.94,3300,2000
10341,0.97,11700,2000
10342,0.97,22200,2000
10343,0.96,1200,2000
10344,1.0,18000,2000
10345,0.96,1200,2000
10346,0.97,1200,2000
10347,1.0,7500,2000
10348,0.98,5400,2000
10349,0.69,7500,2000
10350,0.97,7500,2000
10351,0.97,1200,2000
10352,1.0,5400,2000
10353,0.99,3300,2000
10354,0.72,9600,2000
10355,0.96,3300,2000
10356,0.99,1200,2000
10357,0.6,1200,2000
10358,0.92,18000,2000
10359,0.87,1200,2000
10360,0.97,9600,2000
10361,0.99,60000,2000
10362,0.96,9600,2000
10363,0.82,9600,2000
10364,1.0,9600,2000
10365,0.76,5400,2000
10366,0.96,1200,2000
10367,0.53,1200,2000
10368,0.98,15900,2000
10369,1.0,3300,2000
10370,0.99,15900,2000
10371,0.99,22200,2000
10372,1.0,13800,2000
10373,0.91,13800,2000
10374,1.0,13800,2000
10375,0.97,60000,2000
10376,1.0,7500,2000
10377,0.98,5400,2000
10378,0.98,1200,2000
10379,1.0,5400,2000
10380,1.0,11700,2000
10381,0.95,11700,2000
10382,0.99,18000,2000
10383,0.9,7500,2000
10384,0.9,11700,2000
10385,0.89,9600,2000
10386,0.99,7500,2000
10387,1.0,15900,2000
10388,1.0,7500,2000
10389,0.99,3300,2000
10390,0.98,24300,2000
10391,1.0,11700,2000
10392,0.64,3300,2000
10393,0.99,9600,2000
10394,0.83,22200,2000
10395,0.97,5700,2000
10396,1.0,7500,2000
10397,0.98,11700,2000
10398,1.0,3300,2000
10399,1.0,20100,2000
10400,0.98,20100,2000
10401,0.75,5400,2000
10402,0.87,1200,2000
10403,0.95,7500,2000
10404,0.98,7500,2000
10405,0.96,41100,2000
10406,0.78,1200,2000
10407,0.97,7500,2000
10408,0.94,3300,2000
10409,0.93,5400,2000
